pretraitement,classification,classifieur,kfold,size,testsize,seed,accuracy,matrice,recall,precision,fmesure
FTTFT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.587920016491445,"[[29.66666667 19.66666667]
 [21.         28.33333333]]",0.587920016491445,0.5974030133920446,0.586895428204952
FTTTF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6216587645159074,"[[33.33333333 16.        ]
 [21.33333333 28.        ]]",0.6216587645159074,0.6330284586648943,0.6181396854329185
FTTTT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6283240568954854,"[[26.         23.33333333]
 [13.33333333 36.        ]]",0.6283240568954854,0.635208359761931,0.6245629871673221
TFFFF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6261654689515387,"[[40.66666667 26.66666667]
 [23.66666667 43.66666667]]",0.6261654689515387,0.6282253451120795,0.6259996115282271
TFFFT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5421042933480744,"[[34.33333333 33.        ]
 [28.66666667 38.66666667]]",0.5421042933480744,0.5477361837904254,0.5390539457407435
TFFTF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6609544868251336,"[[44.33333333 23.        ]
 [22.66666667 44.66666667]]",0.6609544868251336,0.6628887555149626,0.6609870039779316
TFFTT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5940482771328542,"[[46.         21.33333333]
 [33.33333333 34.        ]]",0.5940482771328542,0.6060992332697355,0.5891353388322055
TFTFF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5841717339229777,"[[37.         30.33333333]
 [25.66666667 41.66666667]]",0.5841717339229777,0.5890244421344203,0.5823445415352418
TFTFT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5941588354523678,"[[40.33333333 27.        ]
 [27.66666667 39.66666667]]",0.5941588354523678,0.5970433952962186,0.593555218585413
TFTTF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5890731527547448,"[[40.         27.33333333]
 [28.         39.33333333]]",0.5890731527547448,0.5933769288919574,0.5859485582534169
TFTTT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6037958356366316,"[[41.33333333 26.        ]
 [27.33333333 40.        ]]",0.6037958356366316,0.6083197995936712,0.6030938411297484
TTFFF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6114059332964805,"[[41.66666667 25.66666667]
 [26.66666667 40.66666667]]",0.6114059332964805,0.6280752378457425,0.6035696508177354
TTFFT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6113138013635527,"[[44.         23.33333333]
 [29.         38.33333333]]",0.6113138013635527,0.6193033353268106,0.6080128268925035
TTFTF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5743320434862723,"[[39.66666667 27.66666667]
 [29.66666667 37.66666667]]",0.5743320434862723,0.5756301905171339,0.5735517550104526
TTFTT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6063202505988575,"[[42.33333333 25.        ]
 [28.         39.33333333]]",0.6063202505988575,0.6096907274064192,0.6059427633459077
TTTFF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5939929979730975,"[[42.66666667 24.66666667]
 [30.         37.33333333]]",0.5939929979730975,0.6016254058742561,0.5909838501887081
TTTFT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6138382163257785,"[[43.33333333 24.        ]
 [28.         39.33333333]]",0.6138382163257785,0.6276648512895003,0.6092081788612359
TTTTF,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6237516123088263,"[[42.66666667 24.66666667]
 [26.         41.33333333]]",0.6237516123088263,0.6257878795072894,0.623500107128669
TTTTT,Vrai_Faux_Other_Mixture,RFO,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5866040169522756,"[[42.66666667 24.66666667]
 [31.         36.33333333]]",0.5866040169522756,0.5883944279700458,0.585833918230835
FFFFF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5642822785679928,"[[25.33333333 24.        ]
 [19.         30.33333333]]",0.5642822785679928,0.6388785070729162,0.5298754433475579
FFFFT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6045832474403903,"[[21.         28.33333333]
 [10.66666667 38.66666667]]",0.6045832474403903,0.7239538634448323,0.558005113869867
FFFTF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5811172954030096,"[[26.66666667 22.66666667]
 [18.66666667 30.66666667]]",0.5811172954030096,0.6209127285642102,0.5672247740308274
FFFTT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6450903593760736,"[[30.66666667 18.66666667]
 [16.33333333 33.        ]]",0.6450903593760736,0.6867871576777868,0.633312726110744
FFTFF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5809455095169381,"[[25.         24.33333333]
 [17.         32.33333333]]",0.5809455095169381,0.6706201506073434,0.5361067296968286
FFTFT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6079158936301793,"[[22.33333333 27.        ]
 [11.66666667 37.66666667]]",0.6079158936301793,0.6867059974517034,0.5790085009173698
FFTTF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6688998831855976,"[[27.33333333 22.        ]
 [10.66666667 38.66666667]]",0.6688998831855976,0.7180652537534359,0.6591158863001058
FFTTT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.658764515907373,"[[30.66666667 18.66666667]
 [15.         34.33333333]]",0.658764515907373,0.7040783325746496,0.6487540310713137
FTFFF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.553872053872054,"[[17.66666667 31.66666667]
 [12.33333333 37.        ]]",0.553872053872054,0.6435125036024375,0.4986680123780404
FTFFT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5640074211502782,"[[22.         27.33333333]
 [15.66666667 33.66666667]]",0.5640074211502782,0.6112142292098146,0.5318530387051467
FTFTF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6013536727822442,"[[27.66666667 21.66666667]
 [17.66666667 31.66666667]]",0.6013536727822442,0.6396416017695031,0.5903360750459964
FTFTT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6316910602624889,"[[26.66666667 22.66666667]
 [13.66666667 35.66666667]]",0.6316910602624889,0.6810964156993232,0.6179973983165659
FTTFF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5945165945165946,"[[24.         25.33333333]
 [14.66666667 34.66666667]]",0.5945165945165946,0.6986427752812531,0.5543743338865291
FTTFT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5608122036693465,"[[27.         22.33333333]
 [21.         28.33333333]]",0.5608122036693465,0.6692879094880982,0.5129152238873173
FTTTF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6013880299594586,"[[31.         18.33333333]
 [21.         28.33333333]]",0.6013880299594586,0.6525679048211889,0.5831007337037777
FTTTT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.668865526008383,"[[31.33333333 18.        ]
 [14.66666667 34.66666667]]",0.668865526008383,0.7407584301071894,0.6519732566735238
TFFFF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6014556845402617,"[[36.         31.33333333]
 [22.33333333 45.        ]]",0.6014556845402617,0.638606523675866,0.5799254746992599
TFFFT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6236963331490695,"[[43.33333333 24.        ]
 [26.66666667 40.66666667]]",0.6236963331490695,0.6812786187385909,0.5981766586713188
TFFTF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5991155334438916,"[[47.         20.33333333]
 [33.66666667 33.66666667]]",0.5991155334438916,0.625053350241256,0.5842554788523082
TFFTT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6338676985443153,"[[50.66666667 16.66666667]
 [32.66666667 34.66666667]]",0.6338676985443153,0.6647819430008783,0.6157429210882085
TFTFF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5966095448682514,"[[44.         23.33333333]
 [31.         36.33333333]]",0.5966095448682514,0.643895877653296,0.5671978676859337
TFTFT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6238805970149254,"[[47.66666667 19.66666667]
 [31.         36.33333333]]",0.6238805970149254,0.6562935550309028,0.6119168029172414
TFTTF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6385295743504699,"[[37.33333333 30.        ]
 [18.66666667 48.66666667]]",0.6385295743504699,0.6766559939875892,0.6225540613132527
TFTTT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6212456237331859,"[[38.33333333 29.        ]
 [22.         45.33333333]]",0.6212456237331859,0.6691529984887206,0.5992481046439039
TTFFF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6239543025612678,"[[46.33333333 21.        ]
 [29.66666667 37.66666667]]",0.6239543025612678,0.660344670591249,0.6002548186200998
TTFFT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6088446655610835,"[[39.         28.33333333]
 [24.33333333 43.        ]]",0.6088446655610835,0.6536963820502023,0.5900222026054776
TTFTF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6337939929979731,"[[47.33333333 20.        ]
 [29.33333333 38.        ]]",0.6337939929979731,0.6429799136650759,0.6274807077599499
TTFTT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6782568638290032,"[[47.         20.33333333]
 [23.         44.33333333]]",0.6782568638290032,0.6909473226224992,0.6741825170793881
TTTFF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5866592961120324,"[[37.33333333 30.        ]
 [25.66666667 41.66666667]]",0.5866592961120324,0.642097427879802,0.5595951994832334
TTTFT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5741846323935876,"[[35.66666667 31.66666667]
 [25.66666667 41.66666667]]",0.5741846323935876,0.6062903937414115,0.5474575482126154
TTTTF,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6361157177077575,"[[51.33333333 16.        ]
 [33.         34.33333333]]",0.6361157177077575,0.6624464905058752,0.6224828595340667
TTTTT,Vrai_Faux_Other_Mixture,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5840980283766354,"[[40.66666667 26.66666667]
 [29.33333333 38.        ]]",0.5840980283766354,0.6083277810650995,0.5706314799365009
FFFFF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5811172954030096,"[[27.33333333 22.        ]
 [19.33333333 30.        ]]",0.5811172954030096,0.5865889141890904,0.5799987506481012
FFFFT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5981240981240981,"[[27.66666667 21.66666667]
 [18.         31.33333333]]",0.5981240981240981,0.6042297534897957,0.5978101788924359
FFFTF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6015598158455301,"[[27.33333333 22.        ]
 [17.33333333 32.        ]]",0.6015598158455301,0.6093665128338596,0.6006821180204499
FFFTT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.618394832680547,"[[34.66666667 14.66666667]
 [23.         26.33333333]]",0.618394832680547,0.6256481119189948,0.6160085743379091
FFTFF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5203050917336632,"[[24.33333333 25.        ]
 [22.33333333 27.        ]]",0.5203050917336632,0.5227698355429803,0.5197931385593724
FFTFT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5913213770356628,"[[27.33333333 22.        ]
 [18.33333333 31.        ]]",0.5913213770356628,0.5979328849113905,0.59069642293103
FFTTF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5775785061499347,"[[29.66666667 19.66666667]
 [22.         27.33333333]]",0.5775785061499347,0.5819149792896942,0.5778128603793727
FFTTT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6048924620353192,"[[31.33333333 18.        ]
 [21.         28.33333333]]",0.6048924620353192,0.610259868022626,0.6043658054120691
FTFFF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5577200577200577,"[[26.66666667 22.66666667]
 [21.         28.33333333]]",0.5577200577200577,0.5639270281756112,0.557769504769173
FTFFT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5809798666941525,"[[26.         23.33333333]
 [18.         31.33333333]]",0.5809798666941525,0.5827464648062655,0.5795687800815349
FTFTF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6012506012506013,"[[29.         20.33333333]
 [19.         30.33333333]]",0.6012506012506013,0.6038782533606976,0.6011966592560554
FTFTT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6485947914519343,"[[32.33333333 17.        ]
 [17.66666667 31.66666667]]",0.6485947914519343,0.6509217774137946,0.6487311217454016
FTTFF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6285301999587714,"[[31.33333333 18.        ]
 [18.66666667 30.66666667]]",0.6285301999587714,0.6303430459558914,0.6287738487808362
FTTFT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5845186559472273,"[[25.66666667 23.66666667]
 [17.33333333 32.        ]]",0.5845186559472273,0.6055108098314408,0.5789560931192805
FTTTF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.584587370301656,"[[31.66666667 17.66666667]
 [23.33333333 26.        ]]",0.584587370301656,0.5898966885208238,0.583402057908064
FTTTT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6216587645159074,"[[30.         19.33333333]
 [18.         31.33333333]]",0.6216587645159074,0.6240094014817408,0.6211546962209304
TFFFF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6163994840611755,"[[43.66666667 23.66666667]
 [28.         39.33333333]]",0.6163994840611755,0.61745024421577,0.6155173725247861
TFFFT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5644370738898102,"[[35.66666667 31.66666667]
 [27.         40.33333333]]",0.5644370738898102,0.5656317091789729,0.5639806315319594
TFFTF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6212271973466003,"[[42.33333333 25.        ]
 [26.         41.33333333]]",0.6212271973466003,0.6258578454253926,0.6196062021786238
TFFTT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5421964252810024,"[[32.66666667 34.66666667]
 [27.         40.33333333]]",0.5421964252810024,0.5470117063609103,0.5401255844894793
TFTFF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.598968122351207,"[[37.66666667 29.66666667]
 [24.33333333 43.        ]]",0.598968122351207,0.6039326758475977,0.5958304083010146
TFTFT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.631140593329648,"[[41.         26.33333333]
 [23.33333333 44.        ]]",0.631140593329648,0.6342756255659284,0.6298298951584975
TFTTF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6213193292795283,"[[41.33333333 26.        ]
 [25.         42.33333333]]",0.6213193292795283,0.624579879608183,0.6208487212187248
TFTTT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5222775013819789,"[[34.33333333 33.        ]
 [31.33333333 36.        ]]",0.5222775013819789,0.5252338603757588,0.5212742359883166
TTFFF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6261838953381242,"[[39.         28.33333333]
 [22.         45.33333333]]",0.6261838953381242,0.6317468179589022,0.6244601963588646
TTFFT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5766537681960567,"[[39.33333333 28.        ]
 [29.         38.33333333]]",0.5766537681960567,0.5767862013885025,0.5758309246224808
TTFTF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5865487377925188,"[[42.         25.33333333]
 [30.33333333 37.        ]]",0.5865487377925188,0.5893249223416399,0.585696370270638
TTFTT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5494932743688962,"[[36.66666667 30.66666667]
 [30.         37.33333333]]",0.5494932743688962,0.5519125709545669,0.5489470261124142
TTTFF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6063202505988575,"[[39.66666667 27.66666667]
 [25.33333333 42.        ]]",0.6063202505988575,0.6091520162771977,0.6058351110389283
TTTFT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5717707757508753,"[[37.33333333 30.        ]
 [27.66666667 39.66666667]]",0.5717707757508753,0.5729514676092983,0.5713258207514076
TTTTF,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5991523862170629,"[[44.33333333 23.        ]
 [31.         36.33333333]]",0.5991523862170629,0.6070475482507112,0.595312450253768
TTTTT,Vrai_Faux_Other_Mixture,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.591763405196241,"[[41.33333333 26.        ]
 [29.         38.33333333]]",0.591763405196241,0.595773693956295,0.5897179089393979
